2012-01-01 00:00:00,101031.93907458837,296.62782638862046,38.5453279900448,2.27865,0.00075,1.0
2012-01-01 02:00:00,101197.43096607816,295.66762350944873,37.804690981515016,2.27803,0.00088,1.0
2012-01-01 04:00:00,101209.69472822853,294.37692734830364,37.93228168971819,2.2799,0.00082,1.0
2012-01-01 06:00:00,101112.13581134695,291.73819392030833,36.76487084550068,2.2723400000000002,0.00073,1.0
2012-01-01 08:00:00,101012.78555842095,292.2334125604892,37.124921092406,2.27227,0.00068,1.0
2012-01-01 10:00:00,101073.96657409244,293.56372621284874,36.06768753152067,2.26607,0.00075,1.0
2012-01-01 12:00:00,101257.92300634795,292.42420205765364,35.97619591549563,2.26992,0.00081,1.0
2012-01-01 14:00:00,101320.20638266217,294.3539909060216,36.72467268569141,2.27464,0.001,1.0
2012-01-01 16:00:00,101170.1475401706,299.12164320401547,36.27619228462797,2.26591,0.00072,1.0
2012-01-01 18:00:00,100911.50617437017,300.48427638868156,36.31084454477934,2.26008,0.00074,1.0
2012-01-01 20:00:00,100715.56157012498,301.43822387450365,37.35173403516475,2.2619,0.00061,1.0
2012-01-01 22:00:00,100805.9551428288,300.0119941907828,39.545254773283716,2.27803,0.00068,1.0
2012-01-02 00:00:00,101016.36823050982,297.4566660074495,40.63029879560172,2.29065,0.00098,1.0
2012-01-02 02:00:00,101172.76564669708,297.46813422859054,40.10772789550822,2.29058,0.00078,1.0
2012-01-02 04:00:00,101285.34422733584,294.01619966514033,38.6038474766725,2.28584,0.00065,1.0
2012-01-02 06:00:00,101194.26167923032,292.24383821607194,39.98001736518152,2.29378,0.00067,1.0
2012-01-02 08:00:00,101076.30909045824,292.07494259563134,39.93776044064126,2.29125,0.00065,1.0
2012-01-02 10:00:00,101107.5885736957,292.01447379325134,40.168965746643536,2.29337,0.00071,1.0
2012-01-02 12:00:00,101271.84030946241,292.9506976645828,36.62921462352225,2.27395,0.00064,1.0
2012-01-02 14:00:00,101397.09603749256,293.08623118715855,39.429088913938365,2.29386,0.00083,1.0
2012-01-02 16:00:00,101340.87564471335,296.97812841620106,40.76308852708847,2.29835,0.00067,1.0
2012-01-02 18:00:00,101227.19470343186,297.12095989768477,41.483386542122155,2.3004,0.00069,1.0
2012-01-02 20:00:00,101123.43500793494,296.59759198743046,39.76127920086617,2.28803,0.00054,1.0
2012-01-02 22:00:00,101229.26162963698,294.6386113034308,40.1079482707052,2.29364,0.00068,1.0
2012-01-03 00:00:00,101307.66703035112,294.3237565048316,40.71778137794341,2.29923,0.00082,1.0
2012-01-03 02:00:00,101479.63529061693,294.1121156965017,41.196797967938956,2.30583,0.00104,1.0
2012-01-03 04:00:00,101489.41874132116,292.91420787004313,41.974990142050764,2.31173,0.00097,1.0
2012-01-03 06:00:00,101428.51331581036,293.7211536121483,45.51777411591702,2.33198,0.00095,1.0
2012-01-03 08:00:00,101352.31263638167,293.64087606416115,49.67232331669194,2.35638,0.00089,1.0
2012-01-03 10:00:00,101342.66698075779,292.8182918386818,44.97449846230822,2.32756,0.00092,1.0
2012-01-03 12:00:00,101522.21397044238,293.04452856482754,43.64868544702454,2.32274,0.00091,1.0
2012-01-03 14:00:00,101686.8790914501,293.62628014634527,44.18007874080511,2.32894,0.00125,1.0
2012-01-03 16:00:00,101581.32805990874,297.2742170347513,42.10515557058151,2.31128,0.0008,1.0
2012-01-03 18:00:00,101345.14729220392,297.92686307423173,42.668915401578914,2.30952,0.00099,1.0
2012-01-03 20:00:00,101153.61213052965,298.16352545596027,43.104086541952455,2.30816,0.00207,1.0
2012-01-04 08:00:00,101327.09613667923,293.8222824713011,44.28203485891135,2.32216,0.00065,1.0
2012-01-04 10:00:00,101332.47014481254,292.07911285786446,42.40593429624362,2.31186,0.00066,1.0
2012-01-04 12:00:00,101533.78875719104,292.55556531799635,42.958604575557835,2.31903,0.00062,1.0
2012-01-04 14:00:00,101691.42632910136,294.154860884391,40.10872804254958,2.30331,0.00087,1.0
2012-01-04 16:00:00,101583.11939595318,298.222951692782,39.36453407400849,2.29379,0.00065,1.0
2012-01-04 18:00:00,101314.14339912716,298.20314294717474,40.35285140608945,2.29445,0.00064,1.0
2012-01-04 20:00:00,101139.6948274152,298.9506624524583,41.74984220361593,2.299,0.00048,1.0
2012-01-04 22:00:00,101123.57280301527,296.6007196841053,41.82487965449124,2.30078,0.00067,1.0
2012-01-05 00:00:00,101255.85608014282,295.40698211987984,42.577405734383426,2.30896,0.00077,1.0
2012-01-05 02:00:00,101427.96213548898,294.33418216041434,42.14905307231142,2.31055,0.00113,1.0
2012-01-05 04:00:00,101460.61956952985,294.268500530243,42.562899495782894,2.31383,0.00085,1.0
2012-01-05 06:00:00,101356.4464887919,293.52515128719256,42.256805748564304,2.31036,0.00057,1.0
2012-01-05 08:00:00,101283.00171097004,292.8235046664731,40.951919466095966,2.30124,0.00047,1.0
2012-01-05 10:00:00,101341.15123487404,292.64418339044977,41.09908891067548,2.30346,0.00048,1.0
2012-01-05 12:00:00,101514.6352410236,293.2290626686423,40.42383902188293,2.30234,0.00063,1.0
2012-01-05 14:00:00,101623.35555941281,292.86103702657107,46.00689258473204,2.33964,0.00084,1.0
2012-01-05 16:00:00,101533.92655227137,295.3454707519416,42.72087611548388,2.31551,0.00053,1.0
2012-01-05 18:00:00,101303.80876810156,295.2568526794882,42.537583367871356,2.30979,0.00059,1.0
2012-01-05 20:00:00,101188.74987601666,295.1077658046548,41.41984112794475,2.3006399999999996,0.00049,1.0
