2012-01-01 00:00:00,101863.94576968855,283.55718198452047,27.088056648746758,1.89242,0.00064,1.0
2012-01-01 02:00:00,101838.17808966475,283.6437149258573,26.559890497951564,1.8885599999999998,0.00043,1.0
2012-01-01 04:00:00,101839.96942570919,284.75404724542074,26.398968542134273,1.88703,0.00042,1.0
2012-01-01 06:00:00,101619.91068240428,284.44961810240426,25.10609132324753,1.8752,0.0004,1.0
2012-01-01 08:00:00,101544.26118329697,284.0242513546279,25.817851454884863,1.87867,0.00044,1.0
2012-01-01 10:00:00,101633.13901011704,285.5463970697101,24.632331167941484,1.87191,0.00041,1.0
2012-01-01 12:00:00,101649.12323943662,287.34482265773534,24.86590240710154,1.87287,0.0004,1.0
2012-01-01 14:00:00,101661.24920650665,289.0097998543013,24.89072307450385,1.8725,0.00035,1.0
2012-01-01 16:00:00,101626.38705118033,289.00145932983514,25.87577099093708,1.87813,0.00035,1.0
2012-01-01 18:00:00,101659.59566554255,287.8744459613393,26.892599266417477,1.88564,0.00039,1.0
2012-01-01 20:00:00,101669.7925014878,284.2577860396816,28.312689640871618,1.8966300000000003,0.00046,1.0
2012-01-01 22:00:00,101707.68614858163,284.490278159177,28.619355667456915,1.8991100000000003,0.00046,1.0
2012-01-02 00:00:00,101867.1150565364,284.91043207916204,29.162526916438203,1.90505,0.00062,1.0
2012-01-02 02:00:00,101980.24481749652,284.6623014762925,28.320194754119925,1.90171,0.00044,1.0
2012-01-02 04:00:00,101978.31568637174,284.50904433922597,28.291130387459305,1.9015699999999998,0.00046,1.0
2012-01-02 06:00:00,101818.06000793494,284.78219651549415,27.076141351093856,1.89097,0.00043,1.0
2012-01-02 08:00:00,101738.27665641738,284.5298956503915,28.169216617554913,1.89673,0.00049,1.0
2012-01-02 10:00:00,101826.60330291609,284.67272713187526,28.23374364695971,1.8985600000000002,0.00058,1.0
2012-01-02 12:00:00,101951.85903094625,284.6612589107342,28.73804223652978,1.9038999999999997,0.00045,1.0
2012-01-02 14:00:00,101937.11495734972,286.1698512735589,28.198134109268334,1.89944,0.00038,1.0
2012-01-02 16:00:00,101864.0835647689,287.63048562070287,28.236833868058696,1.89772,0.00037,1.0
2012-01-02 18:00:00,101828.80802420154,286.05621162770683,29.025080520033868,1.90293,0.00039,1.0
2012-01-02 20:00:00,101760.18607419163,285.6350151421635,29.778631714495543,1.90679,0.00048,1.0
2012-01-02 22:00:00,101768.86716425313,284.418341135656,31.245165842343265,1.91696,0.0005,1.0
2012-01-03 00:00:00,101884.4772366594,284.81138835112586,30.50897231601138,1.91399,0.00063,1.0
2012-01-03 02:00:00,101926.91812140448,285.60790843764835,28.893439165415455,1.90398,0.00052,1.0
2012-01-03 04:00:00,101858.15837631423,284.4996612492015,29.255706312275883,1.9057099999999998,0.00055,1.0
2012-01-03 06:00:00,101658.21771473913,284.5038315114346,26.1403845950743,1.88243,0.00049,1.0
2012-01-03 08:00:00,101577.4697976592,284.0534431902596,26.428004136832353,1.88312,0.0006,1.0
2012-01-03 10:00:00,101684.39878000396,283.1797732524247,25.688426296264407,1.8806,0.00057,1.0
2012-01-03 12:00:00,101773.41440190439,286.0072110464679,25.158290473739495,1.87742,0.00053,1.0
2012-01-03 14:00:00,101748.74908252331,287.2687153719813,26.64288221408286,1.8858500000000002,0.00046,1.0
2012-01-03 16:00:00,101697.76490279706,289.3017182106185,29.209060070567602,1.90021,0.00046,1.0
2012-01-03 18:00:00,101646.3673378298,288.6469870400215,29.86320702852074,1.90381,0.00047,1.0
2012-01-03 20:00:00,101728.35541063281,285.01677376610616,30.17937067471971,1.90914,0.00061,1.0
2012-01-03 22:00:00,101787.33170501885,283.703141162679,30.935079523139112,1.91569,0.00059,1.0
2012-01-04 00:00:00,101951.7212358659,284.10348633705684,29.62809520896783,1.9098799999999998,0.00073,1.0
2012-01-04 02:00:00,102061.68170997818,284.29114813754643,29.42864586145818,1.91036,0.00049,1.0
2012-01-04 04:00:00,102067.88248859353,283.907484012101,29.750726040552294,1.91273,0.00046,1.0
2012-01-04 06:00:00,101968.8078258282,283.80531258739,28.224060536789455,1.90134,0.00044,1.0
2012-01-04 08:00:00,101875.93394167823,283.60931026243424,27.833278611762463,1.89737,0.00047,1.0
2012-01-04 10:00:00,101986.44559611188,283.120347015603,27.572620698261453,1.8978100000000002,0.00044,1.0
2012-01-04 12:00:00,102048.45338226542,285.6412705355132,26.802938237861113,1.8927000000000003,0.00044,1.0
2012-01-04 14:00:00,102029.9888414997,286.3043422305764,24.400672734329046,1.8768,0.00038,1.0
2012-01-04 16:00:00,101947.31179329498,288.39364360936054,26.772597985481255,1.88949,0.00039,1.0
2012-01-04 18:00:00,101889.85124479269,288.0652354585037,27.457824093232777,1.89301,0.0004,1.0
2012-01-04 20:00:00,101764.18213152152,286.11980812676165,28.734753800523535,1.89996,0.0005,1.0
2012-01-04 22:00:00,101850.85523705614,284.58306649386356,28.721427929723585,1.90213,0.00049,1.0
2012-01-05 00:00:00,102042.52819381075,283.9669102489227,28.82395469432393,1.9063400000000001,0.00062,1.0
2012-01-05 02:00:00,102153.45323348542,284.3693405544171,27.168283037603565,1.89742,0.00047,1.0
2012-01-05 04:00:00,102111.42573398135,282.9170467317393,27.74543268004138,1.9011300000000002,0.00042,1.0
2012-01-05 06:00:00,102024.89042352707,282.9118339039479,26.98935787744537,1.8948199999999997,0.00042,1.0
2012-01-05 08:00:00,101917.54805594128,282.7783855124886,27.021404872718907,1.89328,0.00047,1.0
